datetime,purpose_id,units,reading,upload_timestamp
1490734200.0,90,kW,0.0,1490753645.7590885
1490734500.0,90,kW,0.0,1490753645.7590885
1490734800.0,90,kW,0.0,1490753645.7590885
1490735100.0,90,kW,0.0,1490753645.7590885
1490735400.0,90,kW,0.0,1490753645.7590885
1490735700.0,90,kW,0.0,1490753645.7590885
1490736000.0,90,kW,0.0,1490753645.7590885
1490736300.0,90,kW,0.0,1490753645.7590885
1490736600.0,90,kW,0.0,1490753645.7590885
1490736900.0,90,kW,0.0,1490753645.7590885
1490737200.0,90,kW,0.0,1490753645.7590885
1490737500.0,90,kW,0.0,1490753645.7590885
1490737800.0,90,kW,0.0,1490753645.7590885
1490738100.0,90,kW,0.0,1490753645.7590885
1490738400.0,90,kW,0.0,1490753645.7590885
1490738700.0,90,kW,0.0,1490753645.7590885
1490739000.0,90,kW,0.0,1490753645.7590885
1490739300.0,90,kW,0.0,1490753645.7590885
1490739600.0,90,kW,0.0,1490753645.7590885
1490739900.0,90,kW,0.0,1490753645.7590885
1490740200.0,90,kW,0.0,1490753645.7590885
1490740500.0,90,kW,0.0,1490753645.7590885
1490740800.0,90,kW,0.0,1490753645.7590885
1490741100.0,90,kW,0.0,1490753645.7590885
1490741400.0,90,kW,0.0,1490753645.7590885
1490741700.0,90,kW,0.0,1490753645.7590885
1490742000.0,90,kW,0.0,1490753645.7590885
1490742300.0,90,kW,0.0,1490753645.7590885
1490742600.0,90,kW,0.0,1490753645.7590885
1490742900.0,90,kW,0.0,1490753645.7590885
1490743200.0,90,kW,0.0,1490753645.7590885
1490743500.0,90,kW,0.0,1490753645.7590885
1490743800.0,90,kW,0.0,1490753645.7590885
1490744100.0,90,kW,0.0,1490753645.7590885
1490744400.0,90,kW,0.0,1490753645.7590885
1490744700.0,90,kW,0.0,1490753645.7590885
1490745000.0,90,kW,0.0,1490753645.7590885
1490745300.0,90,kW,0.0,1490753645.7590885
1490745600.0,90,kW,0.0,1490753645.7590885
1490745900.0,90,kW,0.0,1490753645.7590885
1490746200.0,90,kW,0.0,1490753645.7590885
1490746500.0,90,kW,0.0,1490753645.7590885
1490746800.0,90,kW,0.0,1490753645.7590885
1490747100.0,90,kW,0.0,1490753645.7590885
1490747400.0,90,kW,0.0,1490753645.7590885
1490747700.0,90,kW,0.0,1490753645.7590885
1490748000.0,90,kW,0.0,1490753645.7590885
1490748300.0,90,kW,0.0,1490753645.7590885
1490748600.0,90,kW,0.0,1490753645.7590885
1490748900.0,90,kW,0.0,1490753645.7590885
1490749200.0,90,kW,0.0,1490753645.7590885
1490749500.0,90,kW,0.0,1490753645.7590885
1490749800.0,90,kW,0.0,1490753645.7590885
1490750100.0,90,kW,0.0,1490753645.7590885
1490750400.0,90,kW,0.0,1490753645.7590885
1490750700.0,90,kW,0.0,1490753645.7590885
1490751000.0,90,kW,0.0,1490753645.7590885
1490751300.0,90,kW,0.0,1490753645.7590885
1490751600.0,90,kW,0.0,1490753645.7590885
1490751900.0,90,kW,0.0,1490753645.7590885
1490752200.0,90,kW,0.0,1490753645.7590885
1490752500.0,90,kW,0.0,1490753645.7590885
1490752800.0,90,kW,0.0,1490753645.7590885
1490753100.0,90,kW,0.0,1490753645.7590885
1490753400.0,90,kW,0.0,1490753645.7590885
1490695200.0,91,kW,0.01,1490753645.7590885
1490695500.0,91,kW,0.01,1490753645.7590885
1490695800.0,91,kW,0.01,1490753645.7590885
1490696100.0,91,kW,0.01,1490753645.7590885
1490696400.0,91,kW,0.01,1490753645.7590885
1490696700.0,91,kW,0.01,1490753645.7590885
1490697000.0,91,kW,0.01,1490753645.7590885
1490697300.0,91,kW,0.01,1490753645.7590885
1490697600.0,91,kW,0.01,1490753645.7590885
1490697900.0,91,kW,0.01,1490753645.7590885
1490698200.0,91,kW,0.01,1490753645.7590885
1490698500.0,91,kW,0.01,1490753645.7590885
1490698800.0,91,kW,0.01,1490753645.7590885
1490699100.0,91,kW,0.01,1490753645.7590885
1490699400.0,91,kW,0.01,1490753645.7590885
1490699700.0,91,kW,0.01,1490753645.7590885
1490700000.0,91,kW,0.01,1490753645.7590885
1490700300.0,91,kW,0.01,1490753645.7590885
1490700600.0,91,kW,0.01,1490753645.7590885
1490700900.0,91,kW,0.01,1490753645.7590885
1490701200.0,91,kW,0.01,1490753645.7590885
1490701500.0,91,kW,0.01,1490753645.7590885
1490701800.0,91,kW,0.01,1490753645.7590885
1490702100.0,91,kW,0.01,1490753645.7590885
1490702400.0,91,kW,0.01,1490753645.7590885
1490702700.0,91,kW,0.01,1490753645.7590885
1490703000.0,91,kW,0.01,1490753645.7590885
1490703300.0,91,kW,0.01,1490753645.7590885
1490703600.0,91,kW,0.01,1490753645.7590885
1490703900.0,91,kW,0.01,1490753645.7590885
1490704200.0,91,kW,0.01,1490753645.7590885
1490704500.0,91,kW,0.01,1490753645.7590885
1490704800.0,91,kW,0.01,1490753645.7590885
1490705100.0,91,kW,0.01,1490753645.7590885
1490705400.0,91,kW,0.01,1490753645.7590885
1490705700.0,91,kW,0.01,1490753645.7590885
1490706000.0,91,kW,0.01,1490753645.7590885
1490706300.0,91,kW,0.01,1490753645.7590885
1490706600.0,91,kW,0.01,1490753645.7590885
1490706900.0,91,kW,0.01,1490753645.7590885
1490707200.0,91,kW,0.01,1490753645.7590885
1490707500.0,91,kW,0.01,1490753645.7590885
1490707800.0,91,kW,0.01,1490753645.7590885
1490708100.0,91,kW,0.01,1490753645.7590885
1490708400.0,91,kW,0.01,1490753645.7590885
1490708700.0,91,kW,0.01,1490753645.7590885
1490709000.0,91,kW,0.01,1490753645.7590885
1490709300.0,91,kW,0.01,1490753645.7590885
1490709600.0,91,kW,0.01,1490753645.7590885
1490709900.0,91,kW,0.01,1490753645.7590885
1490710200.0,91,kW,0.01,1490753645.7590885
1490710500.0,91,kW,0.01,1490753645.7590885
1490710800.0,91,kW,0.01,1490753645.7590885
1490711100.0,91,kW,0.01,1490753645.7590885
1490711400.0,91,kW,0.01,1490753645.7590885
1490711700.0,91,kW,0.01,1490753645.7590885
1490712000.0,91,kW,0.01,1490753645.7590885
1490712300.0,91,kW,0.01,1490753645.7590885
1490712600.0,91,kW,0.01,1490753645.7590885
1490712900.0,91,kW,0.01,1490753645.7590885
1490713200.0,91,kW,0.01,1490753645.7590885
1490713500.0,91,kW,0.01,1490753645.7590885
1490713800.0,91,kW,0.01,1490753645.7590885
1490714100.0,91,kW,0.01,1490753645.7590885
1490714400.0,91,kW,0.01,1490753645.7590885
1490714700.0,91,kW,0.01,1490753645.7590885
1490715000.0,91,kW,0.01,1490753645.7590885
1490715300.0,91,kW,0.01,1490753645.7590885
1490715600.0,91,kW,0.01,1490753645.7590885
1490715900.0,91,kW,0.01,1490753645.7590885
1490716200.0,91,kW,0.01,1490753645.7590885
1490716500.0,91,kW,0.01,1490753645.7590885
1490716800.0,91,kW,0.01,1490753645.7590885
1490717100.0,91,kW,0.01,1490753645.7590885
1490717400.0,91,kW,0.01,1490753645.7590885
1490717700.0,91,kW,0.01,1490753645.7590885
1490718000.0,91,kW,0.01,1490753645.7590885
1490718300.0,91,kW,0.01,1490753645.7590885
1490718600.0,91,kW,0.01,1490753645.7590885
1490718900.0,91,kW,0.01,1490753645.7590885
1490719200.0,91,kW,0.01,1490753645.7590885
1490719500.0,91,kW,0.01,1490753645.7590885
1490719800.0,91,kW,0.01,1490753645.7590885
1490720100.0,91,kW,0.01,1490753645.7590885
1490720400.0,91,kW,0.01,1490753645.7590885
1490720700.0,91,kW,0.01,1490753645.7590885
1490721000.0,91,kW,0.01,1490753645.7590885
1490721300.0,91,kW,0.01,1490753645.7590885
1490721600.0,91,kW,0.01,1490753645.7590885
1490721900.0,91,kW,0.01,1490753645.7590885
1490722200.0,91,kW,0.01,1490753645.7590885
1490722500.0,91,kW,0.01,1490753645.7590885
1490722800.0,91,kW,0.01,1490753645.7590885
1490723100.0,91,kW,0.01,1490753645.7590885
1490723400.0,91,kW,0.01,1490753645.7590885
1490723700.0,91,kW,0.01,1490753645.7590885
1490724000.0,91,kW,0.01,1490753645.7590885
1490724300.0,91,kW,0.01,1490753645.7590885
1490724600.0,91,kW,0.01,1490753645.7590885
1490724900.0,91,kW,0.01,1490753645.7590885
1490725200.0,91,kW,0.01,1490753645.7590885
1490725500.0,91,kW,0.01,1490753645.7590885
1490725800.0,91,kW,0.01,1490753645.7590885
1490726100.0,91,kW,0.01,1490753645.7590885
1490726400.0,91,kW,0.01,1490753645.7590885
1490726700.0,91,kW,0.01,1490753645.7590885
1490727000.0,91,kW,0.01,1490753645.7590885
1490727300.0,91,kW,0.01,1490753645.7590885
1490727600.0,91,kW,0.01,1490753645.7590885
1490727900.0,91,kW,0.01,1490753645.7590885
1490728200.0,91,kW,0.01,1490753645.7590885
1490728500.0,91,kW,0.01,1490753645.7590885
1490728800.0,91,kW,0.01,1490753645.7590885
1490729100.0,91,kW,0.01,1490753645.7590885
1490729400.0,91,kW,0.01,1490753645.7590885
1490729700.0,91,kW,0.01,1490753645.7590885
1490730000.0,91,kW,0.01,1490753645.7590885
1490730300.0,91,kW,0.01,1490753645.7590885
1490730600.0,91,kW,0.01,1490753645.7590885
1490730900.0,91,kW,0.01,1490753645.7590885
1490731200.0,91,kW,0.01,1490753645.7590885
1490731500.0,91,kW,0.01,1490753645.7590885
1490731800.0,91,kW,0.01,1490753645.7590885
1490732100.0,91,kW,0.01,1490753645.7590885
1490732400.0,91,kW,0.01,1490753645.7590885
1490732700.0,91,kW,0.01,1490753645.7590885
1490733000.0,91,kW,0.01,1490753645.7590885
1490733300.0,91,kW,0.01,1490753645.7590885
1490733600.0,91,kW,0.01,1490753645.7590885
1490733900.0,91,kW,0.01,1490753645.7590885
1490734200.0,91,kW,0.01,1490753645.7590885
1490734500.0,91,kW,0.01,1490753645.7590885
1490734800.0,91,kW,0.01,1490753645.7590885
1490735100.0,91,kW,0.01,1490753645.7590885
1490735400.0,91,kW,0.01,1490753645.7590885
1490735700.0,91,kW,0.01,1490753645.7590885
1490736000.0,91,kW,0.01,1490753645.7590885
1490736300.0,91,kW,0.01,1490753645.7590885
1490736600.0,91,kW,0.01,1490753645.7590885
1490736900.0,91,kW,0.01,1490753645.7590885
1490737200.0,91,kW,0.01,1490753645.7590885
1490737500.0,91,kW,0.01,1490753645.7590885
1490737800.0,91,kW,0.01,1490753645.7590885
1490738100.0,91,kW,0.01,1490753645.7590885
1490738400.0,91,kW,0.01,1490753645.7590885
1490738700.0,91,kW,0.01,1490753645.7590885
1490739000.0,91,kW,0.01,1490753645.7590885
1490739300.0,91,kW,0.01,1490753645.7590885
1490739600.0,91,kW,0.01,1490753645.7590885
1490739900.0,91,kW,0.01,1490753645.7590885
1490740200.0,91,kW,0.01,1490753645.7590885
1490740500.0,91,kW,0.01,1490753645.7590885
1490740800.0,91,kW,0.01,1490753645.7590885
1490741100.0,91,kW,0.01,1490753645.7590885
1490741400.0,91,kW,0.01,1490753645.7590885
1490741700.0,91,kW,0.01,1490753645.7590885
1490742000.0,91,kW,0.01,1490753645.7590885
1490742300.0,91,kW,0.01,1490753645.7590885
1490742600.0,91,kW,0.01,1490753645.7590885
1490742900.0,91,kW,0.01,1490753645.7590885
1490743200.0,91,kW,0.01,1490753645.7590885
1490743500.0,91,kW,0.01,1490753645.7590885
1490743800.0,91,kW,0.01,1490753645.7590885
1490744100.0,91,kW,0.01,1490753645.7590885
1490744400.0,91,kW,0.01,1490753645.7590885
1490744700.0,91,kW,0.01,1490753645.7590885
1490745000.0,91,kW,0.01,1490753645.7590885
1490745300.0,91,kW,0.01,1490753645.7590885
1490745600.0,91,kW,0.01,1490753645.7590885
1490745900.0,91,kW,0.01,1490753645.7590885
1490746200.0,91,kW,0.01,1490753645.7590885
1490746500.0,91,kW,0.01,1490753645.7590885
1490746800.0,91,kW,0.01,1490753645.7590885
1490747100.0,91,kW,0.01,1490753645.7590885
1490747400.0,91,kW,0.01,1490753645.7590885
1490747700.0,91,kW,0.01,1490753645.7590885
1490748000.0,91,kW,0.01,1490753645.7590885
1490748300.0,91,kW,0.01,1490753645.7590885
1490748600.0,91,kW,0.01,1490753645.7590885
1490748900.0,91,kW,0.01,1490753645.7590885
1490749200.0,91,kW,0.01,1490753645.7590885
1490749500.0,91,kW,0.01,1490753645.7590885
1490749800.0,91,kW,0.01,1490753645.7590885
1490750100.0,91,kW,0.01,1490753645.7590885
1490750400.0,91,kW,0.01,1490753645.7590885
1490750700.0,91,kW,0.01,1490753645.7590885
1490751000.0,91,kW,0.01,1490753645.7590885
1490751300.0,91,kW,0.01,1490753645.7590885
1490751600.0,91,kW,0.01,1490753645.7590885
1490751900.0,91,kW,0.01,1490753645.7590885
1490752200.0,91,kW,0.01,1490753645.7590885
1490752500.0,91,kW,0.01,1490753645.7590885
1490752800.0,91,kW,0.01,1490753645.7590885
1490753100.0,91,kW,0.01,1490753645.7590885
1490753400.0,91,kW,0.01,1490753645.7590885
1490695200.0,92,kW,0.0,1490753645.7590885
1490695500.0,92,kW,0.0,1490753645.7590885
1490695800.0,92,kW,0.0,1490753645.7590885
1490696100.0,92,kW,0.0,1490753645.7590885
1490696400.0,92,kW,0.0,1490753645.7590885
1490696700.0,92,kW,0.0,1490753645.7590885
1490697000.0,92,kW,0.0,1490753645.7590885
1490697300.0,92,kW,0.0,1490753645.7590885
1490697600.0,92,kW,0.0,1490753645.7590885
1490697900.0,92,kW,0.0,1490753645.7590885
1490698200.0,92,kW,0.0,1490753645.7590885
1490698500.0,92,kW,0.0,1490753645.7590885
1490698800.0,92,kW,0.0,1490753645.7590885
1490699100.0,92,kW,0.0,1490753645.7590885
1490699400.0,92,kW,0.0,1490753645.7590885
1490699700.0,92,kW,0.0,1490753645.7590885
1490700000.0,92,kW,0.0,1490753645.7590885
1490700300.0,92,kW,0.0,1490753645.7590885
1490700600.0,92,kW,0.0,1490753645.7590885
1490700900.0,92,kW,0.0,1490753645.7590885
1490701200.0,92,kW,0.0,1490753645.7590885
1490701500.0,92,kW,0.0,1490753645.7590885
1490701800.0,92,kW,0.0,1490753645.7590885
1490702100.0,92,kW,0.0,1490753645.7590885
1490702400.0,92,kW,0.0,1490753645.7590885
1490702700.0,92,kW,0.0,1490753645.7590885
1490703000.0,92,kW,0.0,1490753645.7590885
1490703300.0,92,kW,0.0,1490753645.7590885
1490703600.0,92,kW,0.0,1490753645.7590885
1490703900.0,92,kW,0.0,1490753645.7590885
1490704200.0,92,kW,0.0,1490753645.7590885
1490704500.0,92,kW,0.0,1490753645.7590885
1490704800.0,92,kW,0.0,1490753645.7590885
1490705100.0,92,kW,0.0,1490753645.7590885
1490705400.0,92,kW,0.0,1490753645.7590885
1490705700.0,92,kW,0.0,1490753645.7590885
1490706000.0,92,kW,0.0,1490753645.7590885
1490706300.0,92,kW,0.0,1490753645.7590885
1490706600.0,92,kW,0.0,1490753645.7590885
1490706900.0,92,kW,0.0,1490753645.7590885
1490707200.0,92,kW,0.0,1490753645.7590885
1490707500.0,92,kW,0.0,1490753645.7590885
1490707800.0,92,kW,0.0,1490753645.7590885
1490708100.0,92,kW,0.0,1490753645.7590885
1490708400.0,92,kW,0.0,1490753645.7590885
1490708700.0,92,kW,0.0,1490753645.7590885
1490709000.0,92,kW,0.0,1490753645.7590885
1490709300.0,92,kW,0.0,1490753645.7590885
